# Table of neutrino energy density. First column is x=m/T, with m the neutrino mass, and T the neutrino temperature with T=T0/a and T0=1.68x10^{-4}eV the neutrino temperature at the present time. The second column is the neutrino energy density, \rho, in units of temperature to the fourth power, i.e., \rho/T^{4}=\rho a^{4}/T0^{4}. Here x extends out to x=1000. At x>1000 one can use the nonrelativistic power-law scaling \rho \sim x.

0.001	0.5757269650733411
0.0010139113857366793	0.5757269662406843
0.0010280162981264737	0.5757269674407324
0.0010423174293933042	0.5757269686744009
0.0010568175092136585	0.5757269699426324
0.0010715193052376066	0.5757269712463948
0.0010864256236170656	0.5757269725866838
0.0011015393095414152	0.5757269739645227
0.0011168632477805613	0.5757269753809635
0.001132400363235557	0.5757269768370874
0.0011481536214968829	0.5757269783340067
0.001164126029410491	0.5757269798728637
0.0011803206356517295	0.5757269814548338
0.0011967405313072434	0.5757269830811249
0.0012133888504649772	0.5757269847529782
0.0012302687708123814	0.5757269864716706
0.0012473835142429428	0.5757269882385143
0.0012647363474711513	0.5757269900548583
0.0012823305826560214	0.5757269919220893
0.0013001695780332904	0.575726993841633
0.001318256738556407	0.5757269958149551
0.0013365955165464422	0.5757269978435622
0.001355189412351036	0.5757269999290031
0.0013740419750125153	0.5757270020728702
0.0013931568029453031	0.5757270042768005
0.0014125375446227546	0.575727006542476
0.0014321878992735436	0.5757270088716273
0.0014521116175877425	0.5757270112660327
0.001472312502432719	0.57572701372752
0.0014927944095789963	0.5757270162579687
0.0015135612484362083	0.5757270188593112
0.0015346169827992946	0.5757270215335332
0.0015559656316050743	0.5757270242826765
0.0015776112696993486	0.5757270271088405
0.0015995580286146689	0.5757270300141825
0.0016218100973589297	0.5757270330009211
0.0016443717232149317	0.5757270360713367
0.0016672472125510626	0.5757270392277734
0.0016904409316432641	0.5757270424726413
0.0017139573075084253	0.5757270458084183
0.0017378008287493754	0.5757270492376504
0.001761976046411629	0.5757270527629563
0.0017864875748520507	0.5757270563870279
0.0018113400926196026	0.575727060112632
0.0018365383433483465	0.5757270639426124
0.0018620871366628676	0.5757270678798946
0.0018879913490962936	0.5757270719274841
0.001914255925021086	0.5757270760884711
0.0019408858775927784	0.5757270803660327
0.001967886289706845	0.5757270847634351
0.00199526231496888	0.5757270892840354
0.002023019178678272	0.5757270939312853
0.002051162178825566	0.5757270987087328
0.0020796966871036954	0.5757271036200257
0.0021086281499332893	0.5757271086689136
0.0021379620895022318	0.5757271138592517
0.0021677041048196945	0.5757271191950023
0.002197859872784825	0.5757271246802399
0.0022284351492703035	0.575727130319152
0.0022594357702209775	0.5757271361160439
0.002290867652767773	0.5757271420753419
0.002322736796357107	0.5757271482015958
0.0023550492838960097	0.5757271544994829
0.002387811282913178	0.5757271609738115
0.002421029046736178	0.5757271676295252
0.0024547089156850307	0.5757271744717052
0.002488857318282391	0.5757271815055754
0.0025234807724805746	0.5757271887365069
0.002558585886905646	0.5757271961700196
0.0025941793621188144	0.5757272038117894
